A_bog_W19_195_ign_00038	AAL51748.1	52.885	170	41	3	355	65	26	128	2.33e-16	86.7	AAL51748.1 hypothetical protein BMEI0567 [Brucella melitensis bv. 1 str. 16M] AAN30355.1 hypothetical protein BR1442 [Brucella suis 1330] AAX74767.1 hypothetical protein BruAb1_1437 [Brucella abortus bv. 1 str. 9-941] ACU48420.1 hypothetical protein BMI_I1454 [Brucella microti CCM 4915] AEK54747.1 hypothetical protein BPI_I1494 [Brucella pinnipedialis B2/94] AEU06439.1 hypothetical protein BSVBI22_A1436 [Brucella suis VBI22] AHN47057.1 hypothetical protein BSS2_I1402 [Brucella suis bv. 1 str. S2] AIJ52856.1 hypothetical protein DK48_694 [Brucella abortus] AIJ61292.1 hypothetical protein DK53_1409 [Brucella abortus bv. 9 str. C68] AIJ62992.1 hypothetical protein DO74_464 [Brucella abortus bv. 6 str. 870] AIJ69090.1 hypothetical protein DM38_664 [Brucella suis] AIJ73995.1 hypothetical protein DK65_2036 [Brucella pinnipedialis] AIJ85852.1 hypothetical protein DK62_2087 [Brucella melitensis bv. 3 str. Ether] AIJ93669.1 hypothetical protein DK55_1426 [Brucella abortus bv. 2 str. 86/8/59] AIJ96065.1 hypothetical protein DK61_2067 [Brucella melitensis bv. 2 str. 63/9] EEX87821.1 conserved hypothetical protein [Brucella ceti B1/94] EEY04982.1 conserved hypothetical protein [Brucella neotomae 5K33] EEZ09007.1 conserved hypothetical protein [Brucella ceti M490/95/1] EEZ14858.1 conserved hypothetical protein [Brucella melitensis bv. 1 str. Rev.1] EEZ31544.1 conserved hypothetical protein [Brucella pinnipedialis M292/94/1] ENR68228.1 hypothetical protein C032_01329 [Brucella abortus 63/294] ENT83731.1 hypothetical protein H713_01390 [Brucella ovis IntaBari-2010-47-268] EPG42137.1 hypothetical protein H711_01410 [Brucella ovis IntaBari-2009-88-3] KEA00131.1 hypothetical protein BV91_14850 [Brucella melitensis] KFJ52683.1 hypothetical protein DK47_1816 [Brucella abortus 2308] KFJ53621.1 hypothetical protein DK59_556 [Brucella abortus bv. 4 str. 292] CDL76828.1 unnamed protein product [Brucella canis str. Oliveri]
A_bog_W19_195_ign_00038	TWB73438.1	54.717	236	42	2	455	150	61	164	6.49e-16	87.4	TWB73438.1 hypothetical protein FBZ87_105361 [Nitrospirillum amazonense]
A_bog_W19_195_ign_00038	CDX20409.1	72.857	117	17	2	346	137	30	97	8.91e-16	83.6	CDX20409.1 hypothetical protein MPLA_1190089 [Mesorhizobium sp. ORS 3359]
A_bog_W19_195_ign_00038	ASC06408.1	66.071	114	17	1	419	252	2	55	2.32e-15	64.3	ASC06408.1 hypothetical protein S101468_02184 [Acetobacter pasteurianus subsp. pasteurianus] OAZ75050.1 hypothetical protein SRCM100623_00474 [Acetobacter pasteurianus] BAU39026.1 hypothetical protein APT_01944 [Acetobacter pasteurianus NBRC 101655] GCD50210.1 hypothetical protein NBRC106471_1766 [Acetobacter pasteurianus subsp. pasteurianus LMG 1262 = NBRC 106471] GCD53154.1 hypothetical protein NBRC3188_1851 [Acetobacter pasteurianus NBRC 3188] GCD59163.1 hypothetical protein NBRC3277_1738 [Acetobacter pasteurianus NBRC 3277] GCD62657.1 hypothetical protein NBRC3278_1750 [Acetobacter pasteurianus NBRC 3278] GCD66294.1 hypothetical protein NBRC3279_1785 [Acetobacter pasteurianus NBRC 3279] GCD69028.1 hypothetical protein NBRC3280_1663 [Acetobacter pasteurianus NBRC 3280] GCD72603.1 hypothetical protein NBRC3284_1759 [Acetobacter pasteurianus NBRC 3284]
A_bog_W19_195_ign_00044	WP_148114940.1	100.000	401	0	0	209	787	42	234	1.42e-128	380	WP_148114940.1 hemolysin family protein, partial [Asaia sp. W19] RUT25095.1 hemolysin C, partial [Asaia sp. W19]
A_bog_W19_195_ign_00044	WP_222547069.1	97.409	441	5	0	209	787	42	234	9.60e-126	375	WP_222547069.1 hemolysin family protein [Asaia bogorensis]
A_bog_W19_195_ign_00044	WP_205206752.1	97.409	443	5	0	209	787	42	234	1.85e-125	374	WP_205206752.1 MULTISPECIES: hemolysin family protein [Asaia]
A_bog_W19_195_ign_00044	WP_205835995.1	97.409	443	5	0	209	787	42	234	1.91e-125	374	WP_205835995.1 hemolysin family protein [Asaia bogorensis]
A_bog_W19_195_ign_00044	NIE79664.1	97.409	442	5	0	209	787	41	233	2.06e-125	374	NIE79664.1 HlyC/CorC family transporter [Asaia sp. As-1742]
A_bog_W19_195_ign_00044	WP_171840663.1	96.891	443	6	0	209	787	42	234	4.82e-125	373	WP_171840663.1 hemolysin family protein [Asaia bogorensis] BAT19295.1 hemolysin/magnesium/cobalt transporter CorC/HlyC [Asaia bogorensis NBRC 16594] GEL54211.1 membrane protein [Asaia bogorensis NBRC 16594]
A_bog_W19_195_ign_00044	WP_023977579.1	95.337	443	9	0	209	787	42	234	2.47e-123	369	WP_023977579.1 MULTISPECIES: hemolysin family protein [Asaia] ETD00039.1 hemolysin C [Asaia sp. SF2.1] CDG39203.1 Hypothetical membrane-spanning protein [Asaia bogorensis]
A_bog_W19_195_ign_00044	WP_025884731.1	92.228	446	15	0	209	787	42	234	7.47e-119	357	WP_025884731.1 hemolysin family protein [Asaia prunellae]
A_bog_W19_195_ign_00044	WP_229719857.1	92.746	446	14	0	209	787	42	234	9.50e-119	357	WP_229719857.1 hemolysin family protein [Asaia siamensis] GGC37548.1 membrane protein [Asaia siamensis]
A_bog_W19_195_ign_00044	WP_051535897.1	90.674	436	18	0	209	787	32	224	1.12e-116	351	WP_051535897.1 hemolysin family protein [Asaia platycodi]
A_bog_W19_195_ign_00044	WP_147093306.1	88.601	452	22	0	209	787	45	237	1.95e-115	349	WP_147093306.1 hemolysin family protein [Swaminathania salitolerans]
A_bog_W19_195_ign_00044	GEL02260.1	88.601	449	22	0	209	787	42	234	2.60e-115	348	GEL02260.1 membrane protein [Swaminathania salitolerans]
A_bog_W19_195_ign_00044	WP_029603358.1	83.333	441	32	0	212	787	43	234	2.25e-106	325	WP_029603358.1 hemolysin family protein [Kozakia baliensis]
A_bog_W19_195_ign_00044	WP_070402811.1	83.333	441	32	0	212	787	43	234	2.80e-106	325	WP_070402811.1 hemolysin family protein [Kozakia baliensis] AOX17149.1 hemolysin C [Kozakia baliensis] AOX19608.1 hemolysin C [Kozakia baliensis] GEL64462.1 membrane protein [Kozakia baliensis]
A_bog_W19_195_ign_00044	WP_148114947.1	100.000	374	0	0	302	787	1	162	3.07e-104	318	WP_148114947.1 hemolysin family protein, partial [Asaia sp. W19] RUT24536.1 hemolysin C, partial [Asaia sp. W19]
A_bog_W19_35_ign_00067	CDG39989.1	64.583	359	17	0	174	31	2	49	7.58e-08	62.8	CDG39989.1 N-acetylmuramoyl-L-alanine amidase [Asaia bogorensis]
A_bog_W19_192_ign_00114	RUT25374.1	100.000	260	0	0	2	160	8	60	7.73e-28	110	RUT25374.1 hypothetical protein C0V97_12385 [Asaia sp. W19]
A_bog_W19_192_ign_00114	WP_233582141.1	98.039	251	1	0	8	160	1	51	1.01e-25	104	WP_233582141.1 hypothetical protein [Asaia sp. W19]
A_bog_W19_192_ign_00114	WP_084294787.1	94.340	260	3	0	2	160	8	60	1.65e-25	103	WP_084294787.1 hypothetical protein [Asaia prunellae]
A_bog_W19_62_ign_00001	WP_127103723.1	100.000	315	0	0	141	1	124	170	4.63e-23	98.6	WP_127103723.1 GDP-mannose 4,6-dehydratase, partial [Asaia sp. W19] RUT24212.1 protein CapI, partial [Asaia sp. W19]
A_bog_W19_62_ign_00001	WP_127101923.1	100.000	337	0	0	141	1	124	170	6.32e-23	98.6	WP_127101923.1 GDP-mannose 4,6-dehydratase [Asaia sp. W19] RUT26258.1 protein CapI [Asaia sp. W19]
A_bog_W19_62_ign_00001	WP_122038301.1	100.000	325	0	0	141	1	124	170	7.18e-23	98.2	WP_122038301.1 GDP-mannose 4,6-dehydratase [Asaia bogorensis]
A_bog_W19_62_ign_00001	WP_166929474.1	100.000	325	0	0	141	1	124	170	7.18e-23	98.2	WP_166929474.1 NAD-dependent epimerase/dehydratase family protein [Asaia sp. As-1742] NIE80438.1 NAD-dependent epimerase/dehydratase family protein [Asaia sp. As-1742]
A_bog_W19_62_ign_00001	WP_023978843.1	100.000	325	0	0	141	1	124	170	7.18e-23	98.2	WP_023978843.1 MULTISPECIES: NAD-dependent epimerase/dehydratase family protein [Asaia] ETC98349.1 NAD-dependent epimerase [Asaia sp. SF2.1] CDG40807.1 UDP-N-acetylglucosamine 4-epimerase [Asaia bogorensis]
A_bog_W19_62_ign_00001	WP_062165508.1	100.000	325	0	0	141	1	124	170	7.49e-23	98.2	WP_062165508.1 NAD-dependent epimerase/dehydratase family protein [Asaia bogorensis] BAT20956.1 UDP-N-acetylglucosamine 4-epimerase [Asaia bogorensis NBRC 16594] GEL54493.1 NAD-dependent epimerase [Asaia bogorensis NBRC 16594]
A_bog_W19_62_ign_00001	WP_025886243.1	100.000	337	0	0	141	1	124	170	9.30e-23	98.2	WP_025886243.1 GDP-mannose 4,6-dehydratase [Asaia prunellae]
A_bog_W19_62_ign_00001	WP_188427247.1	97.872	337	1	0	141	1	124	170	2.81e-22	96.7	WP_188427247.1 NAD-dependent epimerase/dehydratase family protein [Asaia siamensis] GGC39315.1 NAD-dependent epimerase [Asaia siamensis]
A_bog_W19_62_ign_00001	WP_122048525.1	97.872	325	1	0	141	1	124	170	4.18e-22	96.3	WP_122048525.1 NAD-dependent epimerase/dehydratase family protein [Asaia bogorensis]
A_bog_W19_62_ign_00001	WP_222546196.1	97.872	325	1	0	141	1	124	170	4.22e-22	96.3	WP_222546196.1 GDP-mannose 4,6-dehydratase [Asaia bogorensis]
A_bog_W19_62_ign_00001	WP_147093916.1	97.872	326	1	0	141	1	124	170	6.64e-22	95.5	WP_147093916.1 NAD-dependent epimerase/dehydratase family protein [Swaminathania salitolerans] GEL02871.1 NAD-dependent epimerase [Swaminathania salitolerans]
A_bog_W19_62_ign_00001	WP_025841107.1	95.745	324	2	0	141	1	124	170	9.72e-22	95.1	WP_025841107.1 NAD-dependent epimerase/dehydratase family protein [Asaia platycodi]
A_bog_W19_62_ign_00001	WP_025823092.1	95.745	332	2	0	141	1	124	170	1.91e-21	94.7	WP_025823092.1 NAD-dependent epimerase/dehydratase family protein [Asaia astilbis]
A_bog_W19_62_ign_00001	WP_077807132.1	89.362	322	5	0	141	1	124	170	2.41e-19	89.0	WP_077807132.1 GDP-mannose 4,6-dehydratase [Neoasaia chiangmaiensis] AQS88111.1 protein CapI [Neoasaia chiangmaiensis]
A_bog_W19_62_ign_00001	WP_147061273.1	87.234	214	6	0	141	1	124	170	6.30e-19	85.9	WP_147061273.1 NAD-dependent epimerase/dehydratase family protein, partial [Kozakia baliensis]
A_bog_W19_35_ign_00070	RUT27072.1	100.000	338	0	0	111	1	1	37	3.42e-15	78.6	RUT27072.1 hypothetical protein C0V97_02290 [Asaia sp. W19]
A_bog_W19_62_ign_00002	WP_127103723.1	100.000	315	0	0	276	1	1	92	6.73e-58	190	WP_127103723.1 GDP-mannose 4,6-dehydratase, partial [Asaia sp. W19] RUT24212.1 protein CapI, partial [Asaia sp. W19]
A_bog_W19_62_ign_00002	WP_127101923.1	100.000	337	0	0	276	1	1	92	1.08e-57	190	WP_127101923.1 GDP-mannose 4,6-dehydratase [Asaia sp. W19] RUT26258.1 protein CapI [Asaia sp. W19]
A_bog_W19_62_ign_00002	WP_222546196.1	88.043	325	11	0	276	1	1	92	2.69e-50	171	WP_222546196.1 GDP-mannose 4,6-dehydratase [Asaia bogorensis]
A_bog_W19_62_ign_00002	WP_188427247.1	84.783	337	14	0	276	1	1	92	1.34e-47	164	WP_188427247.1 NAD-dependent epimerase/dehydratase family protein [Asaia siamensis] GGC39315.1 NAD-dependent epimerase [Asaia siamensis]
A_bog_W19_62_ign_00002	WP_025841107.1	82.609	324	16	0	276	1	1	92	2.38e-46	161	WP_025841107.1 NAD-dependent epimerase/dehydratase family protein [Asaia platycodi]
A_bog_W19_62_ign_00002	WP_166929474.1	81.522	325	17	0	276	1	1	92	1.97e-44	156	WP_166929474.1 NAD-dependent epimerase/dehydratase family protein [Asaia sp. As-1742] NIE80438.1 NAD-dependent epimerase/dehydratase family protein [Asaia sp. As-1742]
A_bog_W19_62_ign_00002	WP_122048525.1	80.435	325	18	0	276	1	1	92	2.39e-44	156	WP_122048525.1 NAD-dependent epimerase/dehydratase family protein [Asaia bogorensis]
A_bog_W19_62_ign_00002	WP_062165508.1	80.435	325	18	0	276	1	1	92	5.79e-44	155	WP_062165508.1 NAD-dependent epimerase/dehydratase family protein [Asaia bogorensis] BAT20956.1 UDP-N-acetylglucosamine 4-epimerase [Asaia bogorensis NBRC 16594] GEL54493.1 NAD-dependent epimerase [Asaia bogorensis NBRC 16594]
A_bog_W19_62_ign_00002	WP_023978843.1	80.435	325	18	0	276	1	1	92	6.38e-44	155	WP_023978843.1 MULTISPECIES: NAD-dependent epimerase/dehydratase family protein [Asaia] ETC98349.1 NAD-dependent epimerase [Asaia sp. SF2.1] CDG40807.1 UDP-N-acetylglucosamine 4-epimerase [Asaia bogorensis]
A_bog_W19_62_ign_00002	WP_025886243.1	80.435	337	18	0	276	1	1	92	6.41e-44	155	WP_025886243.1 GDP-mannose 4,6-dehydratase [Asaia prunellae]
A_bog_W19_62_ign_00002	WP_122038301.1	79.348	325	19	0	276	1	1	92	3.74e-43	153	WP_122038301.1 GDP-mannose 4,6-dehydratase [Asaia bogorensis]
A_bog_W19_62_ign_00002	WP_025823092.1	76.087	332	22	0	276	1	1	92	3.30e-39	143	WP_025823092.1 NAD-dependent epimerase/dehydratase family protein [Asaia astilbis]
A_bog_W19_62_ign_00002	WP_147093916.1	68.478	326	29	0	276	1	1	92	9.99e-36	134	WP_147093916.1 NAD-dependent epimerase/dehydratase family protein [Swaminathania salitolerans] GEL02871.1 NAD-dependent epimerase [Swaminathania salitolerans]
A_bog_W19_62_ign_00002	MBV8168505.1	59.783	327	37	0	276	1	1	92	1.04e-30	120	MBV8168505.1 GDP-mannose 4,6-dehydratase [Alphaproteobacteria bacterium]
A_bog_W19_62_ign_00002	WP_211680518.1	61.957	321	35	0	276	1	1	92	2.16e-30	120	WP_211680518.1 SDR family NAD(P)-dependent oxidoreductase [Neokomagataea sp. TBRC 2177] MBR0558994.1 SDR family NAD(P)-dependent oxidoreductase [Neokomagataea sp. TBRC 2177]
A_bog_W19_192_ign_00116	WP_158625417.1	98.039	51	1	0	155	3	1	51	2.41e-25	101	WP_158625417.1 hypothetical protein [Asaia sp. W19]
A_bog_W19_192_ign_00116	WP_145994598.1	40.476	123	50	0	266	15	33	116	1.63e-10	65.5	WP_145994598.1 hypothetical protein [Gluconobacter frateurii]
A_bog_W19_192_ign_00116	WP_212356594.1	38.372	118	53	0	272	15	26	111	1.53e-09	62.8	WP_212356594.1 hypothetical protein [Acetobacter persici] MBS1016875.1 hypothetical protein [Acetobacter persici]
A_bog_W19_192_ign_00116	WP_157668629.1	42.857	106	48	0	266	15	18	101	1.00e-07	57.8	WP_157668629.1 hypothetical protein [Acetobacter pasteurianus]
A_bog_W19_192_ign_00116	ARW49524.1	44.304	129	44	0	251	15	46	124	2.01e-07	57.4	ARW49524.1 hypothetical protein S1001342_03234 [Acetobacter pasteurianus subsp. pasteurianus]
A_bog_W19_192_ign_00116	WP_126621251.1	35.714	137	54	0	266	15	36	119	2.10e-07	57.8	WP_126621251.1 hypothetical protein [Acetobacter orientalis]
A_bog_W19_192_ign_00116	OUI79006.1	38.889	108	54	1	281	15	16	105	2.01e-05	52.0	OUI79006.1 hypothetical protein HK12_01385 [Acetobacter orientalis]
A_bog_W19_192_ign_00116	WP_143216935.1	38.889	113	54	1	281	15	21	110	2.05e-05	52.0	WP_143216935.1 hypothetical protein [Acetobacter orientalis]
A_bog_W19_192_ign_00116	WP_039905466.1	36.709	121	50	0	251	15	35	113	6.72e-05	50.8	WP_039905466.1 hypothetical protein [Acetobacter tropicalis]
A_bog_W19_66_ign_00001	WP_127102385.1	100.000	459	0	0	69	1	263	285	6.04e-06	50.8	WP_127102385.1 ATP-binding protein [Asaia sp. W19] RUT25781.1 two-component sensor histidine kinase [Asaia sp. W19]
A_bog_W19_66_ign_00001	WP_127103725.1	100.000	375	0	0	69	1	183	205	6.90e-06	50.4	WP_127103725.1 ATP-binding protein, partial [Asaia sp. W19] RUT24207.1 two-component sensor histidine kinase, partial [Asaia sp. W19]
A_bog_W19_66_ign_00001	WP_215751133.1	91.304	459	2	0	69	1	263	285	8.21e-05	47.8	WP_215751133.1 MULTISPECIES: ATP-binding protein [unclassified Gluconobacter]
A_bog_W19_66_ign_00001	WP_202208180.1	91.304	459	2	0	69	1	263	285	8.45e-05	47.4	WP_202208180.1 ATP-binding protein [Gluconobacter sp. Gdi] GFE97443.1 hypothetical protein DmGdi_25160 [Gluconobacter sp. Gdi]
A_bog_W19_66_ign_00001	WP_211558026.1	91.304	459	2	0	69	1	263	285	8.62e-05	47.4	WP_211558026.1 ATP-binding protein [Gluconobacter sp. Dm-62] MBS1102015.1 HAMP domain-containing protein [Gluconobacter sp. Dm-62]
A_bog_W19_66_ign_00001	WP_215747618.1	91.304	459	2	0	69	1	263	285	8.79e-05	47.4	WP_215747618.1 ATP-binding protein [Gluconobacter sp. P1C6_b]
A_bog_W19_66_ign_00001	WP_215769284.1	91.304	459	2	0	69	1	263	285	8.88e-05	47.4	WP_215769284.1 ATP-binding protein [Gluconobacter sp. P5B12]
A_bog_W19_66_ign_00001	WP_225198790.1	91.304	459	2	0	69	1	263	285	8.96e-05	47.4	WP_225198790.1 ATP-binding protein [Gluconobacter oxydans]
A_bog_W19_66_ign_00001	MBF0850988.1	91.304	459	2	0	69	1	263	285	9.05e-05	47.4	MBF0850988.1 HAMP domain-containing protein [Gluconobacter sp. R75690] MBF0879680.1 HAMP domain-containing protein [Gluconobacter sp. R75828]
A_bog_W19_66_ign_00001	WP_228120283.1	91.304	453	2	0	69	1	257	279	9.06e-05	47.4	WP_228120283.1 MULTISPECIES: ATP-binding protein [Gluconobacter]
A_bog_W19_66_ign_00001	WP_228518411.1	91.304	453	2	0	69	1	257	279	9.15e-05	47.4	WP_228518411.1 MULTISPECIES: ATP-binding protein [unclassified Gluconobacter]
A_bog_W19_66_ign_00001	WP_062497626.1	91.304	459	2	0	69	1	263	285	9.23e-05	47.4	WP_062497626.1 ATP-binding protein [Gluconobacter potus] KXU99932.1 histidine kinase [Gluconobacter potus]
A_bog_W19_66_ign_00001	MBF0864237.1	91.304	459	2	0	69	1	263	285	9.32e-05	47.4	MBF0864237.1 HAMP domain-containing protein [Gluconobacter sp. R71656] MBF0867881.1 HAMP domain-containing protein [Gluconobacter sp. R75628] MBF0872806.1 HAMP domain-containing protein [Gluconobacter sp. R75629] MBF0882052.1 HAMP domain-containing protein [Gluconobacter potus]
A_bog_W19_67_ign_00004	RUT26910.1	100.000	79	0	0	67	300	1	78	7.43e-49	160	RUT26910.1 hypothetical protein C0V97_03610 [Asaia sp. W19]
A_bog_W19_67_ign_00004	WP_209371584.1	58.824	68	27	1	85	285	1	68	1.53e-16	78.2	WP_209371584.1 hypothetical protein [Roseomonas sp. SG15] MBP0492204.1 hypothetical protein [Roseomonas sp. SG15]
A_bog_W19_67_ign_00004	OJU15632.1	54.167	80	33	0	55	270	1	72	2.69e-16	77.8	OJU15632.1 hypothetical protein BGN95_05840 [Sphingomonas sp. 66-10]
A_bog_W19_67_ign_00004	MBK6800337.1	58.065	75	26	0	85	270	1	62	5.84e-15	74.3	MBK6800337.1 hypothetical protein [Novosphingobium sp.]
A_bog_W19_67_ign_00004	WP_107933604.1	53.226	75	29	0	85	270	1	62	4.69e-11	64.3	WP_107933604.1 hypothetical protein [Sphingomonas aerolata]
A_bog_W19_67_ign_00004	WP_201722122.1	40.909	132	52	0	16	279	37	124	2.06e-09	61.6	WP_201722122.1 MULTISPECIES: hypothetical protein [unclassified Sulfitobacter]
A_bog_W19_67_ign_00004	WP_145986251.1	45.161	86	34	0	85	270	1	62	2.90e-09	60.1	WP_145986251.1 hypothetical protein [Sphingobium sp. YG1]
A_bog_W19_67_ign_00004	WP_167072099.1	45.161	73	34	0	85	270	1	62	1.54e-08	57.8	WP_167072099.1 helix-turn-helix domain-containing protein [Sphingomonas vulcanisoli] NIJ07214.1 DNA-binding transcriptional regulator YdaS (Cro superfamily) [Sphingomonas vulcanisoli]
A_bog_W19_67_ign_00004	ALJ12607.1	35.802	85	51	1	55	294	1	81	3.79e-08	57.4	ALJ12607.1 hypothetical protein LH19_06985 [Sphingopyxis macrogoltabida] AMU89922.1 hypothetical protein ATM17_12835 [Sphingopyxis macrogoltabida]
A_bog_W19_67_ign_00004	WP_174450106.1	46.154	83	35	0	85	279	1	65	5.05e-08	57.0	WP_174450106.1 MULTISPECIES: hypothetical protein [Azospirillum] NUB05850.1 hypothetical protein [Azospirillum baldaniorum]
A_bog_W19_67_ign_00004	WP_056631179.1	50.000	94	28	0	103	270	4	59	5.17e-08	57.0	WP_056631179.1 hypothetical protein [Sphingomonas sp. Leaf231] KQN93869.1 hypothetical protein ASE95_02900 [Sphingomonas sp. Leaf231]
A_bog_W19_67_ign_00004	WP_137119190.1	46.154	83	35	0	85	279	1	65	5.51e-08	56.6	WP_137119190.1 hypothetical protein [Azospirillum brasilense] QCO00496.1 hypothetical protein D3093_35205 [Azospirillum brasilense]
A_bog_W19_67_ign_00004	MBM4327094.1	46.774	379	33	0	85	270	1	62	1.15e-07	59.7	MBM4327094.1 hypothetical protein [Deltaproteobacteria bacterium]
A_bog_W19_67_ign_00004	WP_147373722.1	46.429	99	30	0	103	270	4	59	1.61e-07	55.8	WP_147373722.1 helix-turn-helix domain-containing protein [Hephaestia caeni] RIA37502.1 hypothetical protein DFR49_3387 [Hephaestia caeni]
A_bog_W19_67_ign_00004	WP_176484832.1	42.857	73	32	0	103	270	4	59	1.65e-07	55.5	WP_176484832.1 hypothetical protein [Sphingomonas ginsenosidimutans]
A_bog_W19_67_ign_00005	WP_158625326.1	100.000	109	0	0	115	312	1	66	3.86e-27	107	WP_158625326.1 hypothetical protein [Asaia sp. W19]
A_bog_W19_67_ign_00005	BCZ75888.1	75.641	121	18	1	82	312	11	88	5.52e-23	97.1	BCZ75888.1 hypothetical protein [Acetobacter phage phiAX1]
A_bog_W19_67_ign_00005	GAD09180.1	74.359	121	19	1	82	312	11	88	2.00e-22	95.5	GAD09180.1 hypothetical protein GFGA_1d1183 [Gluconobacter frateurii NBRC 103465]
A_bog_W19_67_ign_00005	WP_157884468.1	71.084	132	23	1	67	312	6	88	4.75e-22	94.7	WP_157884468.1 hypothetical protein [Acetobacter oryzifermentans]
A_bog_W19_67_ign_00005	KDE19685.1	71.084	132	23	1	67	312	6	88	5.90e-22	94.7	KDE19685.1 hypothetical protein AZ09_10485 [Acetobacter aceti 1023]
A_bog_W19_67_ign_00005	WP_155116767.1	71.084	132	23	1	67	312	6	88	6.95e-22	94.4	WP_155116767.1 hypothetical protein [Acetobacter pasteurianus] GCD73957.1 hypothetical protein NBRC3299_0249 [Acetobacter pasteurianus NBRC 3299]
A_bog_W19_67_ign_00005	WP_157885553.1	71.084	132	23	1	67	312	6	88	7.03e-22	94.4	WP_157885553.1 hypothetical protein [Acetobacter ascendens]
A_bog_W19_67_ign_00005	ARW48123.1	71.084	132	23	1	67	312	6	88	7.42e-22	94.4	ARW48123.1 hypothetical protein S1001342_01800 [Acetobacter pasteurianus subsp. pasteurianus]
A_bog_W19_67_ign_00005	WP_157666409.1	71.084	132	23	1	67	312	6	88	8.64e-22	94.4	WP_157666409.1 hypothetical protein [Acetobacter pasteurianus] ASC05238.1 hypothetical protein S101468_00971 [Acetobacter pasteurianus subsp. pasteurianus]
A_bog_W19_67_ign_00005	WP_157668570.1	71.084	132	23	1	67	312	6	88	8.64e-22	94.4	WP_157668570.1 hypothetical protein [Acetobacter pasteurianus] ARW47850.1 hypothetical protein S1001342_01524 [Acetobacter pasteurianus subsp. pasteurianus]
A_bog_W19_67_ign_00005	WP_185327989.1	71.084	132	23	1	67	312	6	88	1.05e-21	94.0	WP_185327989.1 hypothetical protein [Acetobacter pasteurianus] GCD60821.1 hypothetical protein NBRC3277_3396 [Acetobacter pasteurianus NBRC 3277] GCD64411.1 hypothetical protein NBRC3278_3504 [Acetobacter pasteurianus NBRC 3278] GCD70739.1 hypothetical protein NBRC3280_3374 [Acetobacter pasteurianus NBRC 3280]
A_bog_W19_67_ign_00005	WP_215762216.1	67.470	132	26	1	67	312	6	88	1.42e-21	93.6	WP_215762216.1 hypothetical protein [Acetobacter sp. P1H12_c]
A_bog_W19_67_ign_00005	WP_143217223.1	69.880	132	24	1	67	312	6	88	3.36e-21	92.8	WP_143217223.1 hypothetical protein [Acetobacter indonesiensis] OUI90000.1 hypothetical protein HK17_15015 [Acetobacter indonesiensis]
A_bog_W19_67_ign_00005	WP_158507591.1	72.973	112	19	1	94	312	15	88	2.76e-19	87.4	WP_158507591.1 hypothetical protein [Tanticharoenia sakaeratensis]
A_bog_W19_67_ign_00005	OUJ10321.1	70.513	112	22	1	82	312	11	88	5.24e-19	86.7	OUJ10321.1 hypothetical protein HK25_07075 [Acetobacter sp. DsW_059]
A_bog_W19_192_ign_00124	RUT25404.1	100.000	64	0	0	195	4	1	64	2.30e-36	130	RUT25404.1 hypothetical protein C0V97_12540 [Asaia sp. W19]
